колонка_0,колонка_1,колонка_2,колонка_3,колонка_4,колонка_5,колонка_6,колонка_7,колонка_8,колонка_9,колонка_10,колонка_11,колонка_12,колонка_13,колонка_14,колонка_15,колонка_16,колонка_17,колонка_18,колонка_19,колонка_20
2024-07-01,website,Физика,2024-07-22,155000,983de280-59a8-41cf-93ec-7fcfdce4c44,0.75,1,1,1,Национальный исследовательский ядерный университет «МИФИ»,232500.0,,F,2,Фролова Ксения Геннадиевна,1,MASTER,24,4.8,2024-06-19
2024-07-12,website,Прикладная математика,2024-08-14,300000,7c3909a3-c3a0-4b63-a004-eb7daad7c58b,0.49,1,1,4,Московский физико-технический институт (МФТИ),2400000.0,,M,8,Федот Жанович Борисов,0,BACHELOR,17,3.9,2024-05-07
2024-06-01,bank,Механика,2024-09-04,295000,f7830f7f-f8fb-4080-af79-c6a294655833,0.74,1,1,2,Санкт-Петербургский государственный университет (СПбГУ),944000.0,,F,4,Евфросиния Борисовна Пестова,0,MASTER,23,3.5,2024-05-04
2024-07-09,bank,Автоматизация и управление,2024-07-24,320000,d8b7724c-0a76-4b31-8201-7aff919a0286,0.69,1,1,3,Московский государственный университет имени М.В. Ломоносова (МГУ),1920000.0,,M,6,тов. Егоров Всеслав Тихонович,0,BACHELOR,17,4.4,2024-06-22
2024-09-08,bank,Информатика и вычислительная техника,,240000,0b3a6421-6b70-465f-b320-acd639fb5954,0.67,0,1,3,Национальный исследовательский ядерный университет «МИФИ»,1296000.0,,M,6,Афиноген Артурович Архипов,0,BACHELOR,19,4.0,2024-08-27
2024-09-08,social_media,Химия,2024-09-12,360000,986b5841-1715-42e2-9d26-28c5883f693,0.65,1,1,1,Санкт-Петербургский государственный университет (СПбГУ),720000.0,,M,4,Мокей Анатольевич Дементьев,1,BACHELOR,17,4.5,2024-06-05
2024-07-10,bank,Прикладная математика,,145000,0b9f8565-cd7e-4969-8c85-1f2865937e0,0.76,0,1,2,Томский государственный университет (ТГУ),580000.0,,F,4,Ширяева Евдокия Николаевна,1,MASTER,22,4.7,2024-06-21
2024-06-21,bank,Прикладная математика,2024-08-07,300000,bb3ce031-9d51-42b4-81a7-407d1ba9ff0,0.66,1,1,4,Санкт-Петербургский государственный университет (СПбГУ),2160000.0,,M,8,Адриан Германович Дмитриев,1,BACHELOR,15,4.0,2024-05-29
2024-06-14,bank,Автоматизация и управление,2024-07-20,270000,55b95a8c-1d21-41a3-977c-934b9d7dba47,0.72,1,1,2,Московский государственный университет имени М.В. Ломоносова (МГУ),1215000.0,,F,6,Петухова Варвара Макаровна,0,BACHELOR,19,4.0,2024-05-21
2024-08-18,social_media,Кибернетика,,310000,cc06baf3-3c5b-421d-bd2d-aece90f21dea,0.55,0,1,2,Санкт-Петербургский государственный университет (СПбГУ),1240000.0,,F,8,Елизавета Анатольевна Богданова,0,BACHELOR,18,3.5,2024-06-15
,social_media,Прикладная математика,,240000,d8b77678-8479-4f20-ae2c-f930984dadc,0.73,0,0,3,Национальный исследовательский ядерный университет «МИФИ»,0.0,Некорректные данные,F,8,Федосеева Ираида Андреевна,1,BACHELOR,16,3.1,2024-05-23
2024-08-06,website,Физика,2024-08-20,315000,6a0c932e-f2f1-4bb8-b752-b598c03c4ad1,0.66,1,1,2,Национальный исследовательский университет «Высшая школа экономики» (ВШЭ),945000.0,,F,6,Лапина Зоя Алексеевна,0,BACHELOR,17,4.6,2024-07-29
2024-08-19,social_media,Химия,2024-09-14,150000,fbba0a1b-fdcf-4e8b-a54d-858d9fce14b,0.56,1,1,2,Национальный исследовательский ядерный университет «МИФИ»,600000.0,,F,4,Светлана Львовна Игнатьева,1,MASTER,21,3.2,2024-05-02
2024-07-28,social_media,Инженерия программного обеспечения,2024-09-14,220000,c838cd94-f551-408f-8a62-2ebf553b249,0.64,1,1,3,Российский государственный университет нефти и газа имени И.М. Губкина,1320000.0,,M,8,Юрий Феодосьевич Игнатов,1,BACHELOR,17,4.9,2024-06-13
2024-07-09,website,Механика,2024-07-29,235000,eb54d7c3-43a4-4b17-bba5-b16afae34d2b,0.55,1,1,4,Казанский федеральный университет (КФУ),1692000.0,,F,8,Антонина Валентиновна Симонова,0,BACHELOR,15,4.7,2024-07-06
2024-07-06,website,Прикладная математика,,300000,c7615ed1-15b1-44dd-b1c1-67dad3f09fb,0.56,0,1,2,Санкт-Петербургский государственный университет (СПбГУ),900000.0,,F,6,Евфросиния Львовна Зимина,1,BACHELOR,17,4.0,2024-07-05
2024-07-24,social_media,Прикладная математика,2024-08-07,350000,225ae577-84d6-4ff6-a470-f13575b53fd1,0.67,1,1,4,Московский государственный университет имени М.В. Ломоносова (МГУ),2520000.0,,F,8,Самсонова Ираида Болеславовна,0,BACHELOR,17,3.4,2024-07-23
2024-05-28,bank,Физика,,185000,82dfc87d-329f-440b-94ab-e16ca5cb7bf,0.57,0,1,3,Уральский федеральный университет имени первого Президента России Б.Н. Ельцина (УрФУ),999000.0,,M,6,Кирилл Зиновьевич Тетерин,1,BACHELOR,17,4.0,2024-05-13
2024-06-14,social_media,Механика,2024-07-21,135000,26ab1ebb-00e5-4dfc-a3d8-b36d370870a,0.54,1,1,1,Казанский федеральный университет (КФУ),324000.0,,F,4,Полина Андреевна Селезнева,1,SPECIALTY,18,3.8,2024-05-24
2024-06-13,social_media,Механика,2024-07-14,345000,e03b68cf-bea4-4358-b550-bc419bac176a,0.51,1,1,1,Московский государственный университет имени М.В. Ломоносова (МГУ),552000.0,,M,2,Епифан Харлампьевич Мясников,0,SPECIALTY,16,3.7,2024-05-15
2024-06-22,social_media,Электроника и наноэлектроника,2024-07-15,290000,26df4d61-aae4-4797-bb3f-89b6089b1995,0.66,1,1,4,Московский государственный университет имени М.В. Ломоносова (МГУ),2320000.0,,F,8,Антонина Макаровна Лаврентьева,0,BACHELOR,15,3.7,2024-05-06
2024-08-04,bank,Физика,,265000,b33252c1-636e-4a93-9745-cc0c69667f19,0.71,0,1,0,Московский государственный университет имени М.В. Ломоносова (МГУ),265000.0,,F,2,Боброва Вероника Рубеновна,0,BACHELOR,18,3.4,2024-07-16
,social_media,Физика,,365000,0b99b0c4-321f-4888-9fa1-4b541a1b82ef,0.74,0,0,2,Санкт-Петербургский государственный университет (СПбГУ),0.0,Недостаток документов,M,6,Лебедев Лука Викторович,0,BACHELOR,17,3.4,2024-06-09
2024-06-08,website,Информатика и вычислительная техника,2024-06-17,240000,e63b938c-cb0c-43f1-a9f0-3fe7e893796,0.64,1,1,1,Дальневосточный федеральный университет (ДВФУ),480000.0,,F,2,Надежда Филипповна Логинова,1,SPECIALTY,17,3.3,2024-05-19
2024-06-10,bank,Химия,2024-07-02,260000,91303296-434d-4464-a62f-5637cadc0071,0.66,1,1,2,Санкт-Петербургский государственный университет (СПбГУ),1040000.0,,M,8,Семен Елисеевич Медведев,0,BACHELOR,16,3.1,2024-05-23
2024-06-03,website,Информатика и вычислительная техника,2024-08-15,190000,9ac0d879-3b7a-4c89-a9ca-f34391c1343e,0.52,1,1,1,Сибирский федеральный университет (СФУ),380000.0,,M,2,Авдеев Эмиль Елизарович,0,BACHELOR,15,4.0,2024-05-04
2024-07-29,bank,Электроника и наноэлектроника,,240000,bd01cc57-b409-4e0e-a480-2ec326c85384,0.67,0,1,3,Московский физико-технический институт (МФТИ),1440000.0,,F,8,Морозова Наталья Наумовна,0,BACHELOR,19,3.7,2024-07-15
2024-09-01,social_media,Биотехнология,2024-09-02,175000,95a99620-e4c7-4e03-adf5-00ae398efe3b,0.46,1,1,3,Пермский государственный национальный исследовательский университет (ПГНИУ),1050000.0,,M,8,Григорий Гурьевич Громов,0,BACHELOR,16,4.4,2024-07-28
2024-07-08,bank,Автоматизация и управление,2024-08-21,120000,d9c078e0-94cb-4026-823d-e0c06ac3ede5,0.69,1,1,2,Пермский государственный национальный исследовательский университет (ПГНИУ),432000.0,,F,4,Исаева Анастасия Ивановна,0,MASTER,20,3.6,2024-07-08
2024-07-18,social_media,Химия,2024-09-05,100000,5acf43ea-2dd6-4167-a4f8-b336ee8f9bb9,0.67,1,1,2,Сибирский федеральный университет (СФУ),400000.0,,F,8,Наумова Надежда Болеславовна,0,BACHELOR,19,3.7,2024-05-04
2024-05-21,website,Прикладная математика,2024-09-06,140000,2059b6ff-cd7a-49a6-afed-4b4801bb77e8,0.65,1,1,3,Сибирский федеральный университет (СФУ),840000.0,,M,6,Автоном Антипович Капустин,0,BACHELOR,18,3.2,2024-05-19
2024-07-06,social_media,Электроника и наноэлектроника,2024-09-10,290000,a59e1834-e42e-4b09-9141-9be699c224ee,0.58,1,1,1,Московский физико-технический институт (МФТИ),580000.0,,F,2,Пономарева Элеонора Станиславовна,0,MASTER,23,3.9,2024-07-02
2024-07-07,bank,Прикладная математика,,250000,120f9cb9-6e75-49b2-93c4-e3f0eb553a06,0.66,0,1,1,Московский физико-технический институт (МФТИ),375000.0,,M,2,Измаил Феодосьевич Жуков,0,BACHELOR,19,4.0,2024-05-31
2024-06-15,bank,Автоматизация и управление,2024-08-23,260000,961881dd-9a7c-4b11-90c8-f19984ffdea,0.56,1,1,2,Национальный исследовательский ядерный университет «МИФИ»,1040000.0,,F,8,Ангелина Львовна Абрамова,1,BACHELOR,18,3.2,2024-06-10
2024-06-07,social_media,Информатика и вычислительная техника,2024-08-20,500000,fe919ee6-ea21-4941-865b-4d1ce6044185,0.62,1,1,4,Национальный исследовательский университет «Высшая школа экономики» (ВШЭ),4000000.0,,M,8,Гедеон Геннадиевич Быков,0,BACHELOR,18,3.3,2024-05-19
